collision_type,recommended_action,order_number,client_name,property_address,existing_order_id,existing_order_number,existing_client_name,source_file,source_row
exact_existing_order_number,skip_existing,2026074,Union Bank,5 Lots in Bowling Green,94fea220-9f70-49cc-9ea5-40ba81bf9ba5,2026074,AMC DIRECT CREATE SMOKE - DO NOT USE Client,falcon_2026_orders_enriched_review.csv,54
exact_existing_order_number,skip_existing,2026075,Farmers & Merchants State Bank,850 N Shoop Avenue,bb3caee9-a41b-474c-8416-598a8ddcc6d7,2026075,AMC DIRECT CREATE SMOKE - DO NOT USE Client,falcon_2026_orders_enriched_review.csv,55
exact_existing_order_number,skip_existing,2026076,Directions Credit Union,3030 W Sylvania Avenue,c44e2b45-53a4-467a-b4ac-016b08746d0b,2026076,AMC DIRECT CREATE SMOKE - DO NOT USE Client,falcon_2026_orders_enriched_review.csv,56
exact_existing_order_number,skip_existing,2026077,Peter Dewhirst,4239 Holt Road,11920d65-8782-417e-905d-fe7d4c467a84,2026077,Peter Dewhirst,falcon_2026_orders_enriched_review.csv,57
exact_existing_order_number,skip_existing,2026078,Lake City Bank,109 W Water Street,7c03f4fb-7658-40cc-b34a-51cf76fc9635,2026078,Lake City Bank,falcon_2026_orders_enriched_review.csv,58
exact_existing_order_number,skip_existing,2026079,Lake City Bank,2233 Market Street,40251d58-6c36-45a3-9f4c-079c75284bf2,2026079,Lake City Bank,falcon_2026_orders_enriched_review.csv,59
exact_existing_order_number,skip_existing,2026080,Lake City Bank,710 W Main Street,4cfbf7f3-42d7-48df-9052-c973a71465d3,2026080,Lake City Bank,falcon_2026_orders_enriched_review.csv,60
exact_existing_order_number,skip_existing,2026081,Lake City Bank,208 E McPherson Hwy,b542d54f-68b5-46b9-b39a-44aa9aeddc0b,2026081,Lake City Bank,falcon_2026_orders_enriched_review.csv,61
exact_existing_order_number,skip_existing,2026082,Lake City Bank,21971 OH-51,63c5f856-dec4-4322-92ff-d966cf8ce41e,2026082,Lake City Bank,falcon_2026_orders_enriched_review.csv,62
exact_existing_order_number,skip_existing,2026083,Lake City Bank,900 Lime Street,583f9f93-819e-44fb-b523-4a990fde1e0d,2026083,Lake City Bank,falcon_2026_orders_enriched_review.csv,63
exact_existing_order_number,skip_existing,2026084,KEMBA Financial Credit Union,King Street & Burns Street,f227a5c5-a334-4ed6-84a5-78d597393ecf,2026084,KEMBA Financial Credit Union,falcon_2026_orders_enriched_review.csv,64
exact_existing_order_number,skip_existing,2026087,Superior Credit Union,2450 S Reynolds Road,3a543a2b-0596-40a9-b92c-c999cc1b2499,2026087,Superior Credit Union,falcon_2026_orders_enriched_review.csv,65
exact_existing_order_number,skip_existing,2026088,Croghan Colonial Bank,12 SFR Toledo,89363b9b-6089-4efc-a3a2-2de1cde6dde1,2026088,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,66
exact_existing_order_number,skip_existing,2026089,Richwood Banking Company,810 W North Street,6a55cd0f-4ebd-41c3-ba7b-13f3f1754f85,2026089,Richwood Banking Company,falcon_2026_orders_enriched_review.csv,67
exact_existing_order_number,skip_existing,2026090,Genoa Banking Company,5024 Liberty Avenue,ff833bf1-1b60-40ac-a5bf-dfba9870b277,2026090,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,68
exact_existing_order_number,skip_existing,2026094,"Napoleon Spring Works, Inc",111 Weires Drive,36f558b1-64ea-48c6-8483-406f7ee2dcf6,2026094,"Napoleon Spring Works, Inc",falcon_2026_orders_enriched_review.csv,69
exact_existing_order_number,skip_existing,2026095,State Bank & Trust Co.,895 S Cable Road,1459c67f-e282-4fa3-92cf-435de160dd21,2026095,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,70
exact_existing_order_number,skip_existing,2026097,Croghan Colonial Bank,1502 Clough Street,5966ec5f-538e-44ca-b6f1-a1b648b5ab53,2026097,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,71
exact_existing_order_number,skip_existing,2026098,KEMBA Financial Credit Union,82 E Granville Road,5d5b787a-407c-4c13-a6b3-00056f78d500,2026098,KEMBA Financial Credit Union,falcon_2026_orders_enriched_review.csv,72
exact_existing_order_number,skip_existing,2026099,"Universal Urethane Products, Inc",166 Oak Street & 410 First Street,61415d02-2068-4451-856e-a47b5f71ccc4,2026099,"Universal Urethane Products, Inc.",falcon_2026_orders_enriched_review.csv,73
exact_existing_order_number,skip_existing,2026101,Community Choice Credit Union,23555 Northwestern Hwy,e0da7e76-6690-4230-a678-7cdcbd0b9291,2026101,Community Choice Credit Union,falcon_2026_orders_enriched_review.csv,74
exact_existing_order_number,skip_existing,2026102,Estate of Daniel Strayer,Neowash Rd,912068a9-78e2-40f8-89c2-640013fd2bc9,2026102,Estate of Daniel Strayer,falcon_2026_orders_enriched_review.csv,75
exact_existing_order_number,skip_existing,2026103,OUCU Financial,35910 Hocking Drive,cbd8fd0b-feb9-45a9-b0f9-71002f78b821,2026103,OUCU Financial,falcon_2026_orders_enriched_review.csv,76
exact_existing_order_number,skip_existing,2026104,Superior Credit Union,1624 Tiffin Avenue,17049fee-1cbb-4776-8ec6-d47b2a6cd346,2026104,Superior Credit Union,falcon_2026_orders_enriched_review.csv,77
exact_existing_order_number,skip_existing,2026105,State Bank & Trust Co.,911 S Metcalf Street,6ab0efb3-bb46-4faa-916d-abd2aed54615,2026105,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,78
exact_existing_order_number,skip_existing,2026108,Fair Rental Values,3180 Davis Road,2b3e7a4f-e3ee-45db-b920-6037d30e1e5f,2026108,Fair Rental Values,falcon_2026_orders_enriched_review.csv,79
exact_existing_order_number,skip_existing,2026109,Croghan Colonial Bank,3222 W Central Avenue,69cc6794-c076-4f07-af60-eb7fea1d07e4,2026109,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,80
exact_existing_order_number,skip_existing,2026110,Genoa Banking Company,0 Bayshore Road,a842befa-4df6-4e5f-99ca-0042df4522a2,2026110,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,81
exact_existing_order_number,skip_existing,2026111,Genoa Banking Company,16571 W River Road,28253482-9b10-4b07-8622-961aa5a85923,2026111,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,82
exact_existing_order_number,skip_existing,2026112,Genoa Banking Company,122 W Front Street,3909f28b-5d49-47ff-afa5-d68f39ad491c,2026112,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,83
exact_existing_order_number,skip_existing,2026113,Union Bank,3519 State Route 65 & State Route 65,a056bc5d-47fa-4a9d-90fb-dd6dc2dc78cc,2026113,The Union Bank Company,falcon_2026_orders_enriched_review.csv,84
exact_existing_order_number,skip_existing,2026114,Genoa Banking Company,"3140 Dustin Road, Suite 3",26636d5a-b6f3-4eaf-af96-3872b9707af2,2026114,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,85
exact_existing_order_number,skip_existing,2026115,Genoa Banking Company,7337 W Bancroft Street,6c2fdf04-7afd-453d-b76a-f89775518b59,2026115,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,86
exact_existing_order_number,skip_existing,2026116,Genoa Banking Company,146 Crandell Drive,7115dc99-43a9-4142-a175-e323012d168d,2026116,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,87
exact_existing_order_number,skip_existing,2026117,State Bank & Trust Co.,413 Flanders Avenue,ce64d299-b223-4a8b-952b-f37275b9fc85,2026117,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,88
exact_existing_order_number,skip_existing,2026119,State Bank & Trust Co.,2412 & 2432 Cable Court,e92a3338-31e2-4920-92e6-b63c3a8fdd7a,2026119,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,89
exact_existing_order_number,skip_existing,2026120,Genoa Banking Company,5686 E Habror Road,bc08671c-dc16-49c2-b84f-d351c24705fb,2026120,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,90
exact_existing_order_number,skip_existing,2026122,Jennifer Carter,3727 Sulphur Spring Road,b7c5dd54-e692-4cbb-9e8f-6f00bc7539f9,2026122,Jennifer Carter,falcon_2026_orders_enriched_review.csv,91
exact_existing_order_number,skip_existing,2026123,Fair Rental Values,6016 N US Hwy 35,53c1eba2-87f2-4f16-90aa-ae0636077a86,2026123,Fair Rental Values,falcon_2026_orders_enriched_review.csv,92
exact_existing_order_number,skip_existing,2026124,State Bank & Trust Co.,304 Ellis Street,cf884b0c-29e4-47ca-bd63-862b05b255a4,2026124,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,93
exact_existing_order_number,skip_existing,2026125,Fremont Volvo Truck Sales & Service,3108 E State Street,5cf76db2-e160-4898-a32b-33b1fbdbf053,2026125,Fremont Volvo Truck Sales & Service,falcon_2026_orders_enriched_review.csv,94
exact_existing_order_number,skip_existing,2026127,State Bank & Trust Co.,21438 State Route 224,13057936-aae6-4090-b9a6-ccdacbab1fd8,2026127,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,95
exact_existing_order_number,skip_existing,2026128,Croghan Colonial Bank,5601 E Pittsburgh Street,5b467e56-6c4f-473c-a328-9366b075f153,2026128,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,96
exact_existing_order_number,skip_existing,2026129,Directions Credit Union,7922 Hill Avenue,b47fd4f4-0a3a-4798-bf83-578c13c1d19c,2026129,Directions Credit Union,falcon_2026_orders_enriched_review.csv,97
exact_existing_order_number,skip_existing,2026130,Civista Bank,25303 Dixie Hwy,76917054-4775-4fcd-b645-0920a75f0ce4,2026130,Civista Bank,falcon_2026_orders_enriched_review.csv,98
exact_existing_order_number,skip_existing,2026131,Civista Bank,2200 E Wooster Street,60345be9-b450-482e-9ecc-7f47a873a7be,2026131,Civista Bank,falcon_2026_orders_enriched_review.csv,99
exact_existing_order_number,skip_existing,2026132,Farmers & Merchants State Bank,303 W Wabash Avenue,633bf7b7-0120-4ab5-8a8c-bbd4c5af595f,2026132,Farmers & Merchants State Bank,falcon_2026_orders_enriched_review.csv,100
exact_existing_order_number,skip_existing,2026133,Genoa Banking Company,1565 Hubert Road,5d461a84-7a82-4ce5-acaa-72ee865959f9,2026133,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,101
exact_existing_order_number,skip_existing,2026136,Superior Credit Union,750 Buckeye Road,028fa070-e253-4ffa-95d6-8bec94bed0e2,2026136,Superior Credit Union,falcon_2026_orders_enriched_review.csv,102
exact_existing_order_number,skip_existing,2026137,Union Bank,530 Sand Ridge Road & 542 S Maple Street,6b9b8e90-7304-4ba2-bbf3-4438318bc85a,2026137,The Union Bank Company,falcon_2026_orders_enriched_review.csv,103
exact_existing_order_number,skip_existing,2026138,Civista Bank,2598 Smiley Avenue East,b3c1ec74-7984-4e6b-b4c1-3f681f976e0d,2026138,Civista Bank,falcon_2026_orders_enriched_review.csv,104
exact_existing_order_number,skip_existing,2026140,Genoa Banking Company,111 SE Catawba Road,02589b9d-042f-433a-8d74-8e4396446f41,2026140,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,105
exact_existing_order_number,skip_existing,2026142,Farmers & Merchants State Bank,6725 W Sylvania Avenue,c03dddfa-50c3-4977-a27d-e76f95e19f32,2026142,Farmers & Merchants State Bank,falcon_2026_orders_enriched_review.csv,106
exact_existing_order_number,skip_existing,2026143,Civista Bank,1221 N Union Street,44d8e6a3-15f1-4112-94ab-583b57ee00fd,2026143,Civista Bank,falcon_2026_orders_enriched_review.csv,107
exact_existing_order_number,skip_existing,2026148,Croghan Colonial Bank,531 E Market Street,5d9beadb-96df-4239-8d87-d542ea00e650,2026148,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,108
exact_existing_order_number,skip_existing,2026149,Blissfield State Bank,6245 & 6231 Memorial Hwy,fd3ef53e-21de-49f9-ab61-a24a8f8b8b48,2026149,Blissfield State Bank,falcon_2026_orders_enriched_review.csv,109
exact_existing_order_number,skip_existing,2026150,State Bank & Trust Co.,5162 (aka 5164) Monroe Street,96dbb249-4bc8-4431-8e9f-759c05108529,2026150,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,110
exact_existing_order_number,skip_existing,2026152,Farmers & Merchants State Bank,5080 Monroe Street (aka 5150 Monroe Street) Toledo,d30c6b34-8670-4d4a-939f-0594b1d7a1b5,2026152,Farmers & Merchants State Bank,falcon_2026_orders_enriched_review.csv,111
exact_existing_order_number,skip_existing,2026153,Lorrie Levesque Haseltine,403 South Main Street,99f0d9db-b35b-493d-82b8-14868983b33b,2026153,Lorrie Levesque Haseltine,falcon_2026_orders_enriched_review.csv,112
exact_existing_order_number,skip_existing,2026155,Schweller Electric,11501 Road 144,822bdd21-5632-45a3-8bf8-0416e6f36055,2026155,Schweller Electric,falcon_2026_orders_enriched_review.csv,113
exact_existing_order_number,skip_existing,2026156,Union Bank,654 & 650 N Union Street,959707d3-f8f5-4650-a170-bc923d7e352c,2026156,The Union Bank Company,falcon_2026_orders_enriched_review.csv,114
exact_existing_order_number,skip_existing,2026159,Croghan Colonial Bank,318 W Main St / 550 Goodrich Rd,8d4f4103-c531-45f9-811b-2b3aac27a6ca,2026159,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,115
exact_existing_order_number,skip_existing,2026160,Genoa Banking Company,194 Dixie Hwy,8d675f35-eb7c-4226-910c-14055d7e4f72,2026160,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,116
exact_existing_order_number,skip_existing,2026161,Genoa Banking Company,4016 Navarre Avenue,05454ec0-b78e-4a81-b430-de03781722b8,2026161,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,117
exact_existing_order_number,skip_existing,2026162,Genoa Banking Company,71 N West Street,0134a196-e226-45cf-9235-570c09700ad3,2026162,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,118
exact_existing_order_number,skip_existing,2026163,Union Bank,8 Property Portfolio,b044b240-923d-4aa5-8973-22e1afe14efa,2026163,The Union Bank Company,falcon_2026_orders_enriched_review.csv,119
exact_existing_order_number,skip_existing,2026164,Middlefield Banking Company,1520-1524 Spangler Road,8a8fb9e4-b5b4-4771-b869-1feac3dcd9c2,2026164,Middlefield Banking Company,falcon_2026_orders_enriched_review.csv,120
exact_existing_order_number,skip_existing,2026167,KeyBank,625 Chestnut Street SW,f416139b-4b85-47e5-ad95-1f1f43fc7d4c,2026167,KeyBank,falcon_2026_orders_enriched_review.csv,121
exact_existing_order_number,skip_existing,2026168,Civista Bank,650 Lagrange Street,171bf94a-66c6-4466-a094-7039436657e3,2026168,Civista Bank,falcon_2026_orders_enriched_review.csv,122
exact_existing_order_number,skip_existing,2026169,Union Bank,1610 State Road,4812e4ab-1ce5-4809-a36d-8bcc537c1d7e,2026169,The Union Bank Company,falcon_2026_orders_enriched_review.csv,123
exact_existing_order_number,skip_existing,2026170,Farmers & Merchants State Bank,9735 Lewis Avenue,121e0416-8329-4944-9638-bc0124ae8526,2026170,Farmers & Merchants State Bank,falcon_2026_orders_enriched_review.csv,124
exact_existing_order_number,skip_existing,2026172,State Bank & Trust Co.,16570 US Hwy 20,d13c1deb-a9fb-44d6-91d6-131d12691ce9,2026172,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,125
exact_existing_order_number,skip_existing,2026173,Croghan Colonial Bank,280 Heritage Drive,1c0cc301-e3a1-4526-8494-262c077ab4f7,2026173,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,126
exact_existing_order_number,skip_existing,2026174,Union Bank,12 Property Portfolio,7711955e-3f97-42d3-8128-22832ecbb0f6,2026174,The Union Bank Company,falcon_2026_orders_enriched_review.csv,127
exact_existing_order_number,skip_existing,2026175,Union Bank,"5.96 ac Shawnee Rd, Lima, OH & 28 ac SR 65",faa698db-0cee-4afe-a3a9-19976a40c7e5,2026175,The Union Bank Company,falcon_2026_orders_enriched_review.csv,128
exact_existing_order_number,skip_existing,2026176,Civista Bank,28181 Simmons Road,a59d8eea-effe-4686-bfd9-8c37263aa878,2026176,Civista Bank,falcon_2026_orders_enriched_review.csv,129
exact_existing_order_number,skip_existing,2026177,Genoa Banking Company,2035 W Alexis Road,c0cb46e7-f76b-4b02-aa0c-15407bdb078b,2026177,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,130
exact_existing_order_number,skip_existing,2026178,Alpha Funding Capital LLC,510 Locust Street,9be19863-6c5f-43d5-8a3c-0576de997363,2026178,Alpha Funding Capital LLC,falcon_2026_orders_enriched_review.csv,131
exact_existing_order_number,skip_existing,2026180,Richwood Banking Company,72 Property Portfolio,bf6b06e8-69d9-4337-8d35-a6c0b5b3536c,2026180,Richwood Banking Company,falcon_2026_orders_enriched_review.csv,132
exact_existing_order_number,skip_existing,2026181,First National Bank of Bellevue,116 W Perry Street,3467c337-720b-4159-9749-e9aee15f9a21,2026181,First National Bank of Bellevue,falcon_2026_orders_enriched_review.csv,133
exact_existing_order_number,skip_existing,2026182,Civista Bank,717 Madison Street,ea38e069-523c-490d-a908-bdbc0afd2bd0,2026182,Civista Bank,falcon_2026_orders_enriched_review.csv,134
exact_existing_order_number,skip_existing,2026183,Dr. William Huntzinger,0 Prey Blvd,1feddcb4-b97d-45c5-a851-5149ce17d7f6,2026183,Dr. William Huntzinger,falcon_2026_orders_enriched_review.csv,135
exact_existing_order_number,skip_existing,2026184,Richwood Banking Company,236 N Union Street,64f3dc11-f1f0-47a3-aee1-9edd605b225e,2026184,Richwood Banking Company,falcon_2026_orders_enriched_review.csv,136
exact_existing_order_number,skip_existing,2026185,Margie Burley,9133 Summit Street,99318211-a67a-4f22-8067-bdcf85bd3de3,2026185,Margie Burley,falcon_2026_orders_enriched_review.csv,137
exact_existing_order_number,skip_existing,2026186,Live Oak Bank,2936 South Valley Avenue,f7e44c81-e86d-460c-ae52-7bc1219909d0,2026186,Live Oak Bank,falcon_2026_orders_enriched_review.csv,138
exact_existing_order_number,skip_existing,2026188,Farmers & Merchants State Bank,1326 Navarre Avenue,6c9c9f27-f854-4735-8a4e-9d358de41815,2026188,Farmers & Merchants State Bank,falcon_2026_orders_enriched_review.csv,139
exact_existing_order_number,skip_existing,2026191,Croghan Colonial Bank,121 E Perry Street,e14f0e5a-5ec7-4c58-9c34-42ff33962cd2,2026191,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,140
exact_existing_order_number,skip_existing,2026194,KEMBA Financial Credit Union,409 Ryan Avenue,1cb9e349-af0c-4f96-ad50-55516358d022,2026194,KEMBA Financial Credit Union,falcon_2026_orders_enriched_review.csv,141
exact_existing_order_number,skip_existing,2026195,Genoa Banking Company,4290-4310 Hatchery Road,a9f72d72-0ad6-4bd3-8783-96edd7e35e37,2026195,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,142
exact_existing_order_number,skip_existing,2026196,Genoa Banking Company,125 S Locust Street,92a1a7b4-61a8-4776-8509-17299630d747,2026196,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,143
exact_existing_order_number,skip_existing,2026197,State Bank & Trust Co.,1935 & 1910 S Defiance St & 904 Stryker St,97435fdf-d628-4400-afb1-22793e193681,2026197,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,144
exact_existing_order_number,skip_existing,2026199,Croghan Colonial Bank,2333 W Monroe St (aka 631 King St) Sandusky,c0fa2e09-4b29-41d9-b516-6ca1e9446258,2026199,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,145
same_normalized_address_similar_client,manual_review,2026200,Fair Rental Values,6000 Carnegie Avenue,cbdb8130-d2b9-441c-9c87-96d1f014b254,2026015,Fair Rental Values,falcon_2026_orders_enriched_review.csv,146
same_normalized_address_similar_client,manual_review,2026201,Live Oak Bank,4247-4259 East 14 Mile Road,19350159-555b-4ba0-9164-01ac129fa4e3,2026017,Live Oak Bank,falcon_2026_orders_enriched_review.csv,147
same_normalized_address_similar_client,manual_review,2026202,Directions Credit Union,3102 W Sylvania Avenue,6be540be-07f5-411e-9604-d49ddb9ad0ad,2026019,Directions Credit Union,falcon_2026_orders_enriched_review.csv,148
exact_existing_order_number,skip_existing,2026203,Marvin Robon,12647 County Road 5,039e53cd-701c-4087-91ac-04b451b4f053,2026203,Marvin Robon,falcon_2026_orders_enriched_review.csv,149
exact_existing_order_number,skip_existing,2026204,Josh Parks,210 Latchaw Road,ac6d03d7-9dea-4eac-a24b-a4aa9cefbf9d,2026204,Josh Parks,falcon_2026_orders_enriched_review.csv,150
exact_existing_order_number,skip_existing,2026205,State Bank & Trust Co.,101 E Indiana Street & Indiana Street,5a5f533d-d641-4bec-910e-ad89bf99bfa6,2026205,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,151
exact_existing_order_number,skip_existing,2026207,Union Bank,S McDonel St & W Elm St / N Elizabeth St,cc365d5e-2a60-42e6-9d3e-b20e65241d2d,2026207,The Union Bank Company,falcon_2026_orders_enriched_review.csv,152
exact_existing_order_number,skip_existing,2026208,Genoa Banking Company,135 E Main Street,4ecb087e-264f-4b32-b94f-be750f01aba7,2026208,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,153
exact_existing_order_number,skip_existing,2026209,Croghan Colonial Bank,5202 Enterprise Blvd,8fbd2962-b01c-4708-9fcc-bb54f3de1b93,2026209,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,154
same_normalized_address_similar_client,manual_review,2026211,Superior Credit Union,505 E Jefferson Street,2a3db743-3ac7-41dd-a3af-32f65d6ff4bf,2026021,Superior Credit Union,falcon_2026_orders_enriched_review.csv,155
same_normalized_address_similar_client,manual_review,2026212,Superior Credit Union,100 Harmon Road,5aad6259-ff25-4c65-aa8d-c4137c250e72,2026022,Superior Credit Union,falcon_2026_orders_enriched_review.csv,156
same_normalized_address_similar_client,manual_review,2026213,Superior Credit Union,163 E Jefferson Street,531e2926-5fcd-4d88-8393-bdb08ff05987,2026024,Superior Credit Union,falcon_2026_orders_enriched_review.csv,157
same_normalized_address_similar_client,manual_review,2026214,Superior Credit Union,250 Hancock Road,25f0bf04-203f-4379-865b-72e374ae476d,2026023,Superior Credit Union,falcon_2026_orders_enriched_review.csv,158
exact_existing_order_number,skip_existing,2026215,Superior Credit Union,1075 Prosperity Drive,7a433981-945a-40a1-bf84-be46a08e43e3,2026215,Superior Credit Union,falcon_2026_orders_enriched_review.csv,159
exact_existing_order_number,skip_existing,2026216,Superior Credit Union,7038 State Route 117,9dab31d7-fe83-4b3f-b8a7-57b39173e251,2026216,Superior Credit Union,falcon_2026_orders_enriched_review.csv,160
exact_existing_order_number,skip_existing,2026217,Union Bank,90.197 Acres US 68,76b7dae0-f9f8-416d-aefb-435528e3f658,2026217,The Union Bank Company,falcon_2026_orders_enriched_review.csv,161
same_normalized_address_similar_client,manual_review,2026218,V2 Ventures,3710 Illinois Road,63d49a5e-2b8f-4dd8-8874-65c008f02ece,2026016,V2 Ventures - Zach Lesser,falcon_2026_orders_enriched_review.csv,162
exact_existing_order_number,skip_existing,2026219,First National Bank of Bellevue,34600 Lakeland Blvd,03a7c00b-21e2-4b9d-a96e-f4116b2eb0b6,2026219,First National Bank of Bellevue,falcon_2026_orders_enriched_review.csv,163
exact_existing_order_number,skip_existing,2026221,State Bank & Trust Co.,1465-1495 N Shoop Avenue,8128d410-74ad-4a1c-971f-02e35db96108,2026221,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,164
exact_existing_order_number,skip_existing,2026222,Everence Federal Credit Union,301 Ditto Street,1c9fd985-3590-45c8-a188-c1dabeaf5ebd,2026222,Everence Federal Credit Union,falcon_2026_orders_enriched_review.csv,165
exact_existing_order_number,skip_existing,2026225,Mero Properties LLC,510 Riverside Drive,6ac99f41-b65e-48aa-8eaa-cffc379c2a0c,2026225,Mero Properties LLC,falcon_2026_orders_enriched_review.csv,166
exact_existing_order_number,skip_existing,2026226,Genoa Banking Company,1838 South Coy Road,f7447d31-7fab-4680-8684-40aab28ed444,2026226,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,167
exact_existing_order_number,skip_existing,2026227,State Bank & Trust Co.,200 Van Gundy Drive,f2510b1e-858f-454f-8842-fe1c3bb282a7,2026227,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,168
exact_existing_order_number,skip_existing,2026228,State Bank & Trust Co.,511 Perry Street,30d9dd5d-17c6-413b-a481-7b8108232bec,2026228,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,169
exact_existing_order_number,skip_existing,2026229,State Bank & Trust Co.,1410 N Scott Street,934e2794-90d9-4f4b-bf0f-b503c847e33a,2026229,State Bank & Trust Co.,falcon_2026_orders_enriched_review.csv,170
exact_existing_order_number,skip_existing,2026230,Croghan Colonial Bank,3511 Woodville Road,338bbe9f-3aa6-46c0-bb93-587ae26d2309,2026230,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,171
exact_existing_order_number,skip_existing,2026231,WesBanco Bank,458 Second Avenue,25e6b43e-f33f-4be2-8bb5-c3a414f1d1df,2026231,WesBanco Bank,falcon_2026_orders_enriched_review.csv,172
exact_existing_order_number,skip_existing,2026233,KeyBank,39 S Monroe Street,0bfde41f-ee6d-4dba-b810-0365ec8c0fe2,2026233,KeyBank,falcon_2026_orders_enriched_review.csv,173
exact_existing_order_number,skip_existing,2026234,Civista Bank,30-34 W Main Street,6f61c3e6-cc06-4e2d-b938-d61d661ba13a,2026234,Civista Bank,falcon_2026_orders_enriched_review.csv,174
exact_existing_order_number,skip_existing,2026235,Croghan Colonial Bank,State Route 66,0f08e665-dadb-41b0-bac4-8a04d93d68d5,2026235,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,175
exact_existing_order_number,skip_existing,2026239,Genoa Banking Company,119 N Ontario Street,5ae7e979-e549-4fb1-86c6-207637fcb292,2026239,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,176
exact_existing_order_number,skip_existing,2026240,V2 Ventures LLC,"1005, 1007, 1035, 1065 & 1095 W Rudisill Blvd",526e9f64-13f0-4de9-b0da-61d63a5eed02,2026240,V2 Ventures - Zach Lesser,falcon_2026_orders_enriched_review.csv,177
exact_existing_order_number,skip_existing,2026242,Milestone Bank,3030 Rochester Road,43e6df6c-01f9-41c5-99ba-7f886760859e,2026242,Milestone Bank,falcon_2026_orders_enriched_review.csv,178
exact_existing_order_number,skip_existing,2026243,Directions Credit Union,8354 W Central Avenue,56b6cb6d-28a9-454b-aa2e-a54dd7f4f07f,2026243,Directions Credit Union,falcon_2026_orders_enriched_review.csv,179
exact_existing_order_number,skip_existing,2026247,First National Bank of Bellevue,129 State Route 269,292e8734-07fe-4c77-9b23-306e0885fdaf,2026247,First National Bank of Bellevue,falcon_2026_orders_enriched_review.csv,180
exact_existing_order_number,skip_existing,2026248,Croghan Colonial Bank,415 Conant Street,9537ebfd-a4df-45ae-99e0-933431363e7b,2026248,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,181
exact_existing_order_number,skip_existing,2026249,Farmers & Merchants State Bank,3503 N Holland Sylvania Road,94df676e-bf47-4092-8821-923696403ce3,2026249,Farmers & Merchants State Bank,falcon_2026_orders_enriched_review.csv,182
exact_existing_order_number,skip_existing,2026251,Genoa Banking Company,1653 Coining Drive,d6046ce2-c4ac-4c33-ae01-a5593c1c1490,2026251,Genoa Banking Company,falcon_2026_orders_enriched_review.csv,183
exact_existing_order_number,skip_existing,2026252,Milestone Bank,5730 Woodward Avenue,66eab287-c03a-44e7-9622-8cf5ffe98938,2026252,Milestone Bank,falcon_2026_orders_enriched_review.csv,184
exact_existing_order_number,skip_existing,2026256,Union Bank,1926 Co Rd 66,0572c39a-2f2a-413b-a04a-f569f86bd963,2026256,The Union Bank Company,falcon_2026_orders_enriched_review.csv,185
exact_existing_order_number,skip_existing,2026258,Croghan Colonial Bank,524 Quail Creek Drive,dae321a4-75a3-4a47-889f-c8b8c973f49e,2026258,Croghan Colonial Bank,falcon_2026_orders_enriched_review.csv,186
