action,reason,order_number,source_file,source_row,client_name,normalized_client_name,client_action,existing_client_id,property_address,city,state,year,status,property_type,fee,ordered_date,inspection_date,completed_date,appraiser_source_name,appraiser_action,appraiser_user_id,reviewer_source_name,reviewer_action,reviewer_user_id,target_operations_scope,import_source,import_batch,existing_order_id,existing_order_number,existing_client_name,confidence,evidence_notes
skip_existing,exact_existing_order_number,2026170,falcon_2026_orders_enriched_review.csv,124,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,9735 Lewis Avenue,Temperance,MI,2026,completed,Industrial,1700,2026-04-27,,2026-05-11,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,121e0416-8329-4944-9638-bc0124ae8526,2026170,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 340 via exact_order_number
skip_existing,exact_existing_order_number,2026172,falcon_2026_orders_enriched_review.csv,125,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,16570 US Hwy 20,Pioneer,OH,2026,completed,Industrial,1900,2026-04-27,2026-05-04,2026-05-11,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,d13c1deb-a9fb-44d6-91d6-131d12691ce9,2026172,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 344 via exact_order_number
skip_existing,exact_existing_order_number,2026173,falcon_2026_orders_enriched_review.csv,126,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,280 Heritage Drive,Tiffin,OH,2026,completed,Industrial,1300,2026-04-27,2026-04-30,2026-05-11,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,1c0cc301-e3a1-4526-8494-262c077ab4f7,2026173,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 346 via exact_order_number
skip_existing,exact_existing_order_number,2026174,falcon_2026_orders_enriched_review.csv,127,Union Bank,Union Bank,reuse,6,12 Property Portfolio,Lima,OH,2026,completed,Residential,3000,2026-04-28,,2026-05-12,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,7711955e-3f97-42d3-8128-22832ecbb0f6,2026174,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 348 via exact_order_number
skip_existing,exact_existing_order_number,2026175,falcon_2026_orders_enriched_review.csv,128,Union Bank,Union Bank,reuse,6,"5.96 ac Shawnee Rd, Lima, OH & 28 ac SR 65",Cridersville,OH,2026,completed,Land,2300,2026-04-28,,2026-05-18,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,faa698db-0cee-4afe-a3a9-19976a40c7e5,2026175,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 350 via exact_order_number
skip_existing,exact_existing_order_number,2026176,falcon_2026_orders_enriched_review.csv,129,Civista Bank,Civista Bank,reuse,133,28181 Simmons Road,Perrysburg,OH,2026,completed,Multifamily,1200,2026-04-29,,2026-05-15,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,a59d8eea-effe-4686-bfd9-8c37263aa878,2026176,Civista Bank,High - Order Book validated,validated/enriched from Order Book row 352 via exact_order_number
skip_existing,exact_existing_order_number,2026177,falcon_2026_orders_enriched_review.csv,130,Genoa Banking Company,Genoa Banking Company,reuse,101,2035 W Alexis Road,Toledo,OH,2026,completed,Industrial,1000,2026-04-29,,2026-05-13,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,c0cb46e7-f76b-4b02-aa0c-15407bdb078b,2026177,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 354 via exact_order_number
skip_existing,exact_existing_order_number,2026178,falcon_2026_orders_enriched_review.csv,131,Alpha Funding Capital LLC,Alpha Funding Capital LLC,reuse,123,510 Locust Street,Toledo,OH,2026,completed,Multifamily,1800,2026-04-27,2026-05-04,2026-05-11,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,9be19863-6c5f-43d5-8a3c-0576de997363,2026178,Alpha Funding Capital LLC,High - Order Book validated,validated/enriched from Order Book row 356 via exact_order_number
skip_existing,exact_existing_order_number,2026180,falcon_2026_orders_enriched_review.csv,132,Richwood Banking Company,Richwood Banking Company,reuse,127,72 Property Portfolio,Lima,OH,2026,completed,Residential,3950,2026-04-29,,2026-05-20,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,bf6b06e8-69d9-4337-8d35-a6c0b5b3536c,2026180,Richwood Banking Company,High - Order Book validated,validated/enriched from Order Book row 360 via exact_order_number
skip_existing,exact_existing_order_number,2026181,falcon_2026_orders_enriched_review.csv,133,First National Bank of Bellevue,First National Bank of Bellevue,reuse,54,116 W Perry Street,Port Clinton,OH,2026,completed,Retail,1400,2026-04-29,2026-05-01,2026-05-13,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,3467c337-720b-4159-9749-e9aee15f9a21,2026181,First National Bank of Bellevue,High - Order Book validated,validated/enriched from Order Book row 362 via exact_order_number
skip_existing,exact_existing_order_number,2026182,falcon_2026_orders_enriched_review.csv,134,Civista Bank,Civista Bank,reuse,133,717 Madison Street,Toledo,OH,2026,completed,Office,1300,2026-05-01,,2026-05-15,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,ea38e069-523c-490d-a908-bdbc0afd2bd0,2026182,Civista Bank,High - Order Book validated,validated/enriched from Order Book row 364 via exact_order_number
skip_existing,exact_existing_order_number,2026183,falcon_2026_orders_enriched_review.csv,135,Dr. William Huntzinger,Dr. William Huntzinger,reuse,122,0 Prey Blvd,Sylvania,OH,2026,completed,Land,1200,2026-05-01,,2026-05-22,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,1feddcb4-b97d-45c5-a851-5149ce17d7f6,2026183,Dr. William Huntzinger,High - Order Book validated,validated/enriched from Order Book row 366 via exact_order_number
skip_existing,exact_existing_order_number,2026184,falcon_2026_orders_enriched_review.csv,136,Richwood Banking Company,Richwood Banking Company,reuse,127,236 N Union Street,Loudonville,OH,2026,completed,Retail,2100,2026-05-01,2026-05-12,2026-05-20,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,64f3dc11-f1f0-47a3-aee1-9edd605b225e,2026184,Richwood Banking Company,High - Order Book validated,validated/enriched from Order Book row 368 via exact_order_number
skip_existing,exact_existing_order_number,2026185,falcon_2026_orders_enriched_review.csv,137,Margie Burley,Margie Burley,reuse,108,9133 Summit Street,Erie,MI,2026,completed,Residential,500,2026-04-28,,2026-05-18,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,99318211-a67a-4f22-8067-bdcf85bd3de3,2026185,Margie Burley,High - Order Book validated,validated/enriched from Order Book row 370 via exact_order_number
skip_existing,exact_existing_order_number,2026186,falcon_2026_orders_enriched_review.csv,138,Live Oak Bank,Live Oak Bank,reuse,11,2936 South Valley Avenue,Marion,IN,2026,completed,Industrial,1800,2026-05-01,2026-05-05,2026-05-19,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,f7e44c81-e86d-460c-ae52-7bc1219909d0,2026186,Live Oak Bank,High - Order Book validated,validated/enriched from Order Book row 372 via exact_order_number
skip_existing,exact_existing_order_number,2026188,falcon_2026_orders_enriched_review.csv,139,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,1326 Navarre Avenue,Toledo,OH,2026,completed,Retail,1800,2026-05-06,2026-05-12,2026-05-20,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,6c9c9f27-f854-4735-8a4e-9d358de41815,2026188,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 376 via exact_order_number
skip_existing,exact_existing_order_number,2026191,falcon_2026_orders_enriched_review.csv,140,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,121 E Perry Street,Port Clinton,OH,2026,completed,Special Purpose,2400,2026-05-07,2026-05-14,2026-05-28,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,e14f0e5a-5ec7-4c58-9c34-42ff33962cd2,2026191,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 382 via exact_order_number
skip_existing,exact_existing_order_number,2026194,falcon_2026_orders_enriched_review.csv,141,KEMBA Financial Credit Union,KEMBA Financial Credit Union,reuse,35,409 Ryan Avenue,Columbus,OH,2026,completed,Multifamily,1700,2026-05-11,2026-05-18,2026-05-28,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,1cb9e349-af0c-4f96-ad50-55516358d022,2026194,KEMBA Financial Credit Union,High - Order Book validated,validated/enriched from Order Book row 388 via exact_order_number
skip_existing,exact_existing_order_number,2026195,falcon_2026_orders_enriched_review.csv,142,Genoa Banking Company,Genoa Banking Company,reuse,101,4290-4310 Hatchery Road,Waterford,MI,2026,completed,Industrial,1400,2026-05-13,,2026-05-27,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,a9f72d72-0ad6-4bd3-8783-96edd7e35e37,2026195,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 390 via exact_order_number
skip_existing,exact_existing_order_number,2026196,falcon_2026_orders_enriched_review.csv,143,Genoa Banking Company,Genoa Banking Company,reuse,101,125 S Locust Street,Adrian,MI,2026,completed,Special Purpose,1200,2026-05-14,2026-05-20,2026-05-29,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,92a1a7b4-61a8-4776-8509-17299630d747,2026196,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 392 via exact_order_number
skip_existing,exact_existing_order_number,2026197,falcon_2026_orders_enriched_review.csv,144,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,1935 & 1910 S Defiance St & 904 Stryker St,Archbold,OH,2026,completed,Retail,2700,2026-05-14,,2026-05-29,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,97435fdf-d628-4400-afb1-22793e193681,2026197,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 394 via exact_order_number
skip_existing,exact_existing_order_number,2026199,falcon_2026_orders_enriched_review.csv,145,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,2333 W Monroe St (aka 631 King St) Sandusky,OH,OH,2026,completed,Industrial,1400,2026-05-14,2026-05-21,2026-05-28,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,c0fa2e09-4b29-41d9-b516-6ca1e9446258,2026199,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 398 via exact_order_number
manual_review,same_normalized_address_similar_client,2026200,falcon_2026_orders_enriched_review.csv,146,Fair Rental Values,Fair Rental Values,reuse,8,6000 Carnegie Avenue,Cleveland,OH,2026,completed,Industrial,2300,2026-05-14,,06/08/2026,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,cbdb8130-d2b9-441c-9c87-96d1f014b254,2026015,Fair Rental Values,High - Order Book validated,validated/enriched from Order Book row 400 via exact_order_number
manual_review,same_normalized_address_similar_client,2026201,falcon_2026_orders_enriched_review.csv,147,Live Oak Bank,Live Oak Bank,reuse,11,4247-4259 East 14 Mile Road,Sterling Heights,MI,2026,completed,Office,1800,2026-05-14,,06/22/2026,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,19350159-555b-4ba0-9164-01ac129fa4e3,2026017,Live Oak Bank,High - Order Book validated,validated/enriched from Order Book row 402 via exact_order_number
manual_review,same_normalized_address_similar_client,2026202,falcon_2026_orders_enriched_review.csv,148,Directions Credit Union,Directions Credit Union,reuse,12,3102 W Sylvania Avenue,Toledo,OH,2026,completed,Retail,1200,2026-05-15,2026-05-21,2026-06-01,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,6be540be-07f5-411e-9604-d49ddb9ad0ad,2026019,Directions Credit Union,High - Order Book validated,validated/enriched from Order Book row 404 via exact_order_number
skip_existing,exact_existing_order_number,2026203,falcon_2026_orders_enriched_review.csv,149,Marvin Robon,Marvin Robon,reuse,83,12647 County Road 5,Delta,OH,2026,completed,Special Purpose,4000,,,2026-05-18,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,039e53cd-701c-4087-91ac-04b451b4f053,2026203,Marvin Robon,High - Order Book validated,validated/enriched from Order Book row 406 via exact_order_number
skip_existing,exact_existing_order_number,2026204,falcon_2026_orders_enriched_review.csv,150,Josh Parks,Josh Parks,reuse,75,210 Latchaw Road,Defiance,OH,2026,completed,Office,1100,2026-05-18,,2026-06-06,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,ac6d03d7-9dea-4eac-a24b-a4aa9cefbf9d,2026204,Josh Parks,High - Order Book validated,validated/enriched from Order Book row 408 via exact_order_number
skip_existing,exact_existing_order_number,2026205,falcon_2026_orders_enriched_review.csv,151,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,101 E Indiana Street & Indiana Street,Edon,OH,2026,completed,Office,1400,2026-05-18,2026-05-21,2026-06-02,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,5a5f533d-d641-4bec-910e-ad89bf99bfa6,2026205,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 410 via exact_order_number
skip_existing,exact_existing_order_number,2026207,falcon_2026_orders_enriched_review.csv,152,Union Bank,Union Bank,reuse,6,S McDonel St & W Elm St / N Elizabeth St,Lima,OH,2026,completed,Multifamily,3200,2026-05-18,,2026-06-03,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,cc365d5e-2a60-42e6-9d3e-b20e65241d2d,2026207,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 414 via exact_order_number
skip_existing,exact_existing_order_number,2026208,falcon_2026_orders_enriched_review.csv,153,Genoa Banking Company,Genoa Banking Company,reuse,101,135 E Main Street,Woodville,OH,2026,completed,Mixed Use,1400,2026-05-18,,2026-05-22,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,4ecb087e-264f-4b32-b94f-be750f01aba7,2026208,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 416 via exact_order_number
skip_existing,exact_existing_order_number,2026209,falcon_2026_orders_enriched_review.csv,154,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,5202 Enterprise Blvd,Toledo,OH,2026,completed,Industrial,1200,2026-05-19,,2026-06-03,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,8fbd2962-b01c-4708-9fcc-bb54f3de1b93,2026209,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 418 via exact_order_number
manual_review,same_normalized_address_similar_client,2026211,falcon_2026_orders_enriched_review.csv,155,Superior Credit Union,Superior Credit Union,reuse,13,505 E Jefferson Street,Bluffton,OH,2026,completed,Industrial,1000,2026-05-19,,06/10/2026,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,2a3db743-3ac7-41dd-a3af-32f65d6ff4bf,2026021,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 422 via exact_order_number
manual_review,same_normalized_address_similar_client,2026212,falcon_2026_orders_enriched_review.csv,156,Superior Credit Union,Superior Credit Union,reuse,13,100 Harmon Road,Bluffton,OH,2026,completed,Industrial,1000,2026-05-19,,06/10/2026,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,5aad6259-ff25-4c65-aa8d-c4137c250e72,2026022,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 424 via exact_order_number
manual_review,same_normalized_address_similar_client,2026213,falcon_2026_orders_enriched_review.csv,157,Superior Credit Union,Superior Credit Union,reuse,13,163 E Jefferson Street,Bluffton,OH,2026,completed,Residential,1000,2026-05-19,,06/10/2026,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,531e2926-5fcd-4d88-8393-bdb08ff05987,2026024,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 426 via exact_order_number
manual_review,same_normalized_address_similar_client,2026214,falcon_2026_orders_enriched_review.csv,158,Superior Credit Union,Superior Credit Union,reuse,13,250 Hancock Road,Bluffton,OH,2026,completed,Residential,1000,2026-05-19,,06/10/2026,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,25f0bf04-203f-4379-865b-72e374ae476d,2026023,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 428 via exact_order_number
skip_existing,exact_existing_order_number,2026215,falcon_2026_orders_enriched_review.csv,159,Superior Credit Union,Superior Credit Union,reuse,13,1075 Prosperity Drive,Lima,OH,2026,completed,Industrial,1000,2026-05-19,,06/10/2026,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,7a433981-945a-40a1-bf84-be46a08e43e3,2026215,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 430 via exact_order_number
skip_existing,exact_existing_order_number,2026216,falcon_2026_orders_enriched_review.csv,160,Superior Credit Union,Superior Credit Union,reuse,13,7038 State Route 117,Huntsville,OH,2026,completed,Residential,1000,2026-05-19,,06/10/2026,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,9dab31d7-fe83-4b3f-b8a7-57b39173e251,2026216,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 432 via exact_order_number
skip_existing,exact_existing_order_number,2026217,falcon_2026_orders_enriched_review.csv,161,Union Bank,Union Bank,reuse,6,90.197 Acres US 68,Dunkirk,OH,2026,completed,Land,1500,2026-05-20,,2026-06-05,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,76b7dae0-f9f8-416d-aefb-435528e3f658,2026217,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 434 via exact_order_number
manual_review,same_normalized_address_similar_client,2026218,falcon_2026_orders_enriched_review.csv,162,V2 Ventures,V2 Ventures,reuse,9,3710 Illinois Road,Fort Wayne,IN,2026,completed,Retail,1500,2026-05-20,,06/11/2026,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,63d49a5e-2b8f-4dd8-8874-65c008f02ece,2026016,V2 Ventures - Zach Lesser,High - Order Book validated,validated/enriched from Order Book row 436 via exact_order_number
skip_existing,exact_existing_order_number,2026219,falcon_2026_orders_enriched_review.csv,163,First National Bank of Bellevue,First National Bank of Bellevue,reuse,54,34600 Lakeland Blvd,Eastlake,OH,2026,completed,Industrial,1900,2026-05-20,,2026-06-09,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,03a7c00b-21e2-4b9d-a96e-f4116b2eb0b6,2026219,First National Bank of Bellevue,High - Order Book validated,validated/enriched from Order Book row 438 via exact_order_number
skip_existing,exact_existing_order_number,2026221,falcon_2026_orders_enriched_review.csv,164,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,1465-1495 N Shoop Avenue,Wauseon,OH,2026,completed,Retail,800,2026-05-20,,2026-06-04,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,8128d410-74ad-4a1c-971f-02e35db96108,2026221,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 440 via exact_order_number
skip_existing,exact_existing_order_number,2026222,falcon_2026_orders_enriched_review.csv,165,Everence Federal Credit Union,Everence Federal Credit Union,reuse,80,301 Ditto Street,Archbold,OH,2026,completed,Mixed Use,1500,2026-05-21,,06/23/2026,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,1c9fd985-3590-45c8-a188-c1dabeaf5ebd,2026222,Everence Federal Credit Union,High - Order Book validated,validated/enriched from Order Book row 442 via exact_order_number
skip_existing,exact_existing_order_number,2026225,falcon_2026_orders_enriched_review.csv,166,Mero Properties LLC,Mero Properties LLC,reuse,66,510 Riverside Drive,Rossford,OH,2026,completed,Residential,500,,,2026-05-27,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,6ac99f41-b65e-48aa-8eaa-cffc379c2a0c,2026225,Mero Properties LLC,High - Order Book validated,validated/enriched from Order Book row 448 via exact_order_number
skip_existing,exact_existing_order_number,2026226,falcon_2026_orders_enriched_review.csv,167,Genoa Banking Company,Genoa Banking Company,reuse,101,1838 South Coy Road,Northwood,OH,2026,completed,Special Purpose,1000,2026-05-26,,2026-06-09,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,f7447d31-7fab-4680-8684-40aab28ed444,2026226,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 450 via exact_order_number
skip_existing,exact_existing_order_number,2026227,falcon_2026_orders_enriched_review.csv,168,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,200 Van Gundy Drive,Brian,OH,2026,completed,Office,1400,2026-05-26,,2026-06-10,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,f2510b1e-858f-454f-8842-fe1c3bb282a7,2026227,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 452 via exact_order_number
skip_existing,exact_existing_order_number,2026228,falcon_2026_orders_enriched_review.csv,169,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,511 Perry Street,Defiance,OH,2026,completed,Office,1400,2026-05-26,,2026-06-10,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,30d9dd5d-17c6-413b-a481-7b8108232bec,2026228,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 454 via exact_order_number
skip_existing,exact_existing_order_number,2026229,falcon_2026_orders_enriched_review.csv,170,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,1410 N Scott Street,Napoleon,OH,2026,completed,Retail,1400,2026-05-26,,06/10/2026,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,934e2794-90d9-4f4b-bf0f-b503c847e33a,2026229,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 456 via exact_order_number
skip_existing,exact_existing_order_number,2026230,falcon_2026_orders_enriched_review.csv,171,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,3511 Woodville Road,Northwood,OH,2026,completed,Special Purpose,1000,2026-05-27,,2026-06-08,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,338bbe9f-3aa6-46c0-bb93-587ae26d2309,2026230,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 458 via exact_order_number
skip_existing,exact_existing_order_number,2026231,falcon_2026_orders_enriched_review.csv,172,WesBanco Bank,WesBanco Bank,reuse,104,458 Second Avenue,Tiffin,OH,2026,completed,Industrial,2200,2026-05-27,,06/15/2026,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,25e6b43e-f33f-4be2-8bb5-c3a414f1d1df,2026231,WesBanco Bank,High - Order Book validated,validated/enriched from Order Book row 460 via exact_order_number
skip_existing,exact_existing_order_number,2026233,falcon_2026_orders_enriched_review.csv,173,KeyBank,KeyBank,reuse,61,39 S Monroe Street,Monroe,MI,2026,completed,Retail,1400,2026-05-28,2026-06-03,06/12/2026,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,0bfde41f-ee6d-4dba-b810-0365ec8c0fe2,2026233,KeyBank,High - Order Book validated,validated/enriched from Order Book row 464 via exact_order_number
skip_existing,exact_existing_order_number,2026234,falcon_2026_orders_enriched_review.csv,174,Civista Bank,Civista Bank,reuse,133,30-34 W Main Street,Shelby,OH,2026,completed,Retail,1300,2026-05-28,,06/15/2026,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,6f61c3e6-cc06-4e2d-b938-d61d661ba13a,2026234,Civista Bank,High - Order Book validated,validated/enriched from Order Book row 466 via exact_order_number
skip_existing,exact_existing_order_number,2026235,falcon_2026_orders_enriched_review.csv,175,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,State Route 66,Defiance,OH,2026,completed,Land,1200,2026-05-28,,06/11/2026,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,0f08e665-dadb-41b0-bac4-8a04d93d68d5,2026235,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 468 via exact_order_number
skip_existing,exact_existing_order_number,2026239,falcon_2026_orders_enriched_review.csv,176,Genoa Banking Company,Genoa Banking Company,reuse,101,119 N Ontario Street,Toledo,OH,2026,completed,Retail,1200,2026-06-01,,06/12/2026,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,5ae7e979-e549-4fb1-86c6-207637fcb292,2026239,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 476 via exact_order_number
skip_existing,exact_existing_order_number,2026240,falcon_2026_orders_enriched_review.csv,177,V2 Ventures LLC,V2 Ventures LLC,reuse,9,"1005, 1007, 1035, 1065 & 1095 W Rudisill Blvd",Ft Wayne,IN,2026,completed,Industrial,3800,2026-06-02,,06/24/2026,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,526e9f64-13f0-4de9-b0da-61d63a5eed02,2026240,V2 Ventures - Zach Lesser,High - Order Book validated,validated/enriched from Order Book row 478 via exact_order_number
skip_existing,exact_existing_order_number,2026242,falcon_2026_orders_enriched_review.csv,178,Milestone Bank,Milestone Bank,reuse,120,3030 Rochester Road,Royal Oak,MI,2026,completed,Retail,1800,2026-06-04,,06/18/2026,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,43e6df6c-01f9-41c5-99ba-7f886760859e,2026242,Milestone Bank,High - Order Book validated,validated/enriched from Order Book row 482 via exact_order_number
skip_existing,exact_existing_order_number,2026243,falcon_2026_orders_enriched_review.csv,179,Directions Credit Union,Directions Credit Union,reuse,12,8354 W Central Avenue,Sylvania,OH,2026,completed,Industrial,1200,2026-06-04,,06/19/2026,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,56b6cb6d-28a9-454b-aa2e-a54dd7f4f07f,2026243,Directions Credit Union,High - Order Book validated,validated/enriched from Order Book row 484 via exact_order_number
skip_existing,exact_existing_order_number,2026247,falcon_2026_orders_enriched_review.csv,180,First National Bank of Bellevue,First National Bank of Bellevue,reuse,54,129 State Route 269,Lakeside Marblehead,OH,2026,completed,Industrial,1500,2026-06-04,,06/23/2026,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,292e8734-07fe-4c77-9b23-306e0885fdaf,2026247,First National Bank of Bellevue,High - Order Book validated,validated/enriched from Order Book row 492 via exact_order_number
skip_existing,exact_existing_order_number,2026248,falcon_2026_orders_enriched_review.csv,181,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,415 Conant Street,Maumee,OH,2026,completed,Office,1200,2026-06-04,,06/18/2026,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,9537ebfd-a4df-45ae-99e0-933431363e7b,2026248,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 494 via exact_order_number
